img,labels,pred,prediction tag,labels bin,percent labelled,accuracy,mPrecision,mRecall,mIoU,mF1,img file,gt file,labels file,pred file
TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_DINOv2,DINOv2,1,0.88576,0.98000192,0.679661395200289,0.9526057905791132,0.655935872875711,0.7733602135542323,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_DINOv2.tif
TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_VGG16_l-0_s-1-2,VGG16_l-0_s-1-2,1,0.88576,0.92672768,0.4611170086376447,0.7307752525710567,0.4148354774910888,0.492862104568005,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_VGG16_l-0_s-1-2.tif
TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_ILA,ILA,1,0.88576,0.94627392,0.5073918331996581,0.8471873049137798,0.4701597564273275,0.5624043450679415,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_ILA.tif
TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.882688,0.78241792,0.5072678087590308,0.7316891221877252,0.4059391322097901,0.5387630364149427,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.956032,0.81965504,0.4980894473160044,0.5849911935369122,0.382311062574053,0.519918897142091,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.9424499599679744,0.7071481184947959,0.644264043080755,0.6611872228112627,0.509832474438042,0.6468589704261508,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.944384,0.54358272,0.4296864013492854,0.4188735201567814,0.2835599523647009,0.419649871079881,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250,TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250_perc-1,TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.9776,0.90576576,0.9014984084752052,0.8858809875663689,0.8121126208518769,0.8933446242558652,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_crop-0-1250-0-1250_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250,TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250_perc-1,TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.983616,0.80396992,0.6457130315371846,0.6330868811248412,0.5231362281980158,0.6382202774390193,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-AR-A2LR-DX1_xmin46540_ymin31961_MPP-0.2500_crop-250-1500-1000-2250_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550,TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550_perc-1,TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.951744,0.65816128,0.5342784976464866,0.5613906845763913,0.3801842339876849,0.5320290243335198,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_crop-500-1750-1300-2550_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350,TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350_perc-1,TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.8709120000000001,0.78679488,0.5203734761255407,0.7557176741460013,0.4149416469104929,0.5539599461248593,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_crop-2250-3500-2100-3350_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750_perc-1,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.976768,0.56841408,0.5174358359229829,0.5815537172181877,0.3713037658526066,0.5389872379326357,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500_crop-750-2000-500-1750_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_VGG16_l-0-2_s-1-2-4-8,VGG16_l-0-2_s-1-2-4-8,1,0.88576,0.95584832,0.5501589421234633,0.8052332493256407,0.4988081591256773,0.6056320387484786,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500_crop-1250-2500-800-2050_perc-1_VGG16_l-0-2_s-1-2-4-8.tif
