img_num,prediction type,scribbles mode,scribbles bin,suffix,max_class_pix_gt,min_class_pix_gt,pix_labelled,max_class_pix_labelled,min_class_pix_labelled,pix_in_img,perc. labelled,accuracy,scribbles,prediction
1000,convpaint_l-0_s-1-2,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.778778076171875,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1-2_all_00300_w3.png
1000,convpaint_l-0_s-1-2-4,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.7839609781901041,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1-2-4_all_00300_w3.png
1000,convpaint_l-0_s-1-2-4-8,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.7859700520833334,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1-2-4-8_all_00300_w3.png
1000,convpaint_l-0-2_s-1,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.7859242757161459,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1_all_00300_w3.png
1000,convpaint_l-0-2_s-1-2,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.7829132080078125,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1-2_all_00300_w3.png
1000,convpaint_l-0-2_s-1-2-4,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.7812398274739584,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1-2-4_all_00300_w3.png
1000,convpaint_l-0-2_s-1-2-4-8,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.766387939453125,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1-2-4-8_all_00300_w3.png
1000,ilastik,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.723480224609375,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_ilastik_all_00300_w3.png
1000,dino,all,0.3,w3,54705,17296,1815,194793,153,196608,0.92315673828125,0.8026377360026041,./FoodSeg103_results/data/run02/1000_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1000_dino_all_00300_w3.png
1000,convpaint_l-0_s-1,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9218088785807291,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1_all_01500_w3.png
1000,convpaint_l-0_s-1-2,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9243570963541666,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1-2_all_01500_w3.png
1000,convpaint_l-0_s-1-2-4,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9225565592447916,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1-2-4_all_01500_w3.png
