img_num,prediction tag,prediction type,layers,scalings,scribbles mode,scribbles bin,suffix,class_1_pix_gt,class_2_pix_gt,min_class_pix_gt,max_class_pix_gt,pix_labelled,class_1_pix_labelled,class_2_pix_labelled,min_class_pix_labelled,max_class_pix_labelled,pix_in_img,perc. labelled,accuracy,mPrecision,mRecall,mIoU,mF1,image,ground truth,scribbles,prediction
0,channels,channels,,,all,0.01,run08,101577,94519,94519,101577,16,8,8,8,8,196096,0.008159268929503917,0.9479948596605744,0.9492536752882064,0.9471952068573817,0.9008473241098445,0.9478294413798363,/mnt/imaging.data/rschwob/cellpose_run07/000_img.png,/mnt/imaging.data/rschwob/cellpose_run07/000_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/000_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/000_channels_all_00010_w1_run08.png
0,channels,channels,,,all,0.1,run08,101577,94519,94519,101577,182,92,90,90,92,196096,0.09281168407310705,0.9129660982375979,0.9155747057544699,0.9116315918346645,0.8392043463492643,0.9125388939774042,/mnt/imaging.data/rschwob/cellpose_run07/000_img.png,/mnt/imaging.data/rschwob/cellpose_run07/000_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/000_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/000_channels_all_00100_w1_run08.png
0,channels,channels,,,all,1.0,run08,101577,94519,94519,101577,1923,983,940,940,983,196096,0.980642134464752,0.9371736292428199,0.9384818040971914,0.9363195072953223,0.8814286945991299,0.9369657216446412,/mnt/imaging.data/rschwob/cellpose_run07/000_img.png,/mnt/imaging.data/rschwob/cellpose_run07/000_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/000_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/000_channels_all_01000_w1_run08.png
1,channels,channels,,,all,0.01,run08,128463,67633,67633,128463,15,9,6,6,9,196096,0.007649314621409922,0.9481886422976501,0.9413510664429829,0.9444679821833623,0.8924388588879513,0.9428755814685493,/mnt/imaging.data/rschwob/cellpose_run07/001_img.png,/mnt/imaging.data/rschwob/cellpose_run07/001_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/001_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/001_channels_all_00010_w1_run08.png
1,channels,channels,,,all,0.1,run08,128463,67633,67633,128463,173,101,72,72,101,196096,0.0882220953002611,0.9371328328981723,0.9236334927973917,0.9452960269641459,0.8737397743243598,0.9323101739011448,/mnt/imaging.data/rschwob/cellpose_run07/001_img.png,/mnt/imaging.data/rschwob/cellpose_run07/001_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/001_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/001_channels_all_00100_w1_run08.png
1,channels,channels,,,all,1.0,run08,128463,67633,67633,128463,1931,1119,812,812,1119,196096,0.9847217689295039,0.9439203247389034,0.9420496681286332,0.933116686964041,0.8827402130809543,0.9373298860600586,/mnt/imaging.data/rschwob/cellpose_run07/001_img.png,/mnt/imaging.data/rschwob/cellpose_run07/001_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/001_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/001_channels_all_01000_w1_run08.png
2,channels,channels,,,all,0.01,run08,115332,80764,80764,115332,15,9,6,6,9,196096,0.007649314621409922,0.6797996899477807,0.6870787212861567,0.692086618985752,0.5141591378766655,0.6789214162169881,/mnt/imaging.data/rschwob/cellpose_run07/002_img.png,/mnt/imaging.data/rschwob/cellpose_run07/002_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/002_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/002_channels_all_00010_w1_run08.png
2,channels,channels,,,all,0.1,run08,115332,80764,80764,115332,186,101,85,85,101,196096,0.09485150130548303,0.9520948922976501,0.9518759665180005,0.9490796111679296,0.9056477913120679,0.9504084354876643,/mnt/imaging.data/rschwob/cellpose_run07/002_img.png,/mnt/imaging.data/rschwob/cellpose_run07/002_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/002_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/002_channels_all_00100_w1_run08.png
2,channels,channels,,,all,1.0,run08,115332,80764,80764,115332,1925,1049,876,876,1049,196096,0.98166204308094,0.9528343260443864,0.9510813754228579,0.9516268873148609,0.9073413736729183,0.9513512044210661,/mnt/imaging.data/rschwob/cellpose_run07/002_img.png,/mnt/imaging.data/rschwob/cellpose_run07/002_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/002_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/002_channels_all_01000_w1_run08.png
3,channels,channels,,,all,0.01,run08,124721,71375,71375,124721,15,9,6,6,9,196096,0.007649314621409922,0.951340159921671,0.9437039255162399,0.9532520910314555,0.9014943894422385,0.9480322758769233,/mnt/imaging.data/rschwob/cellpose_run07/003_img.png,/mnt/imaging.data/rschwob/cellpose_run07/003_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/003_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/003_channels_all_00010_w1_run08.png
3,channels,channels,,,all,0.1,run08,124721,71375,71375,124721,180,100,80,80,100,196096,0.09179177545691906,0.9271275293733682,0.9338757772313653,0.9088149240593622,0.8513794219374498,0.919125686252407,/mnt/imaging.data/rschwob/cellpose_run07/003_img.png,/mnt/imaging.data/rschwob/cellpose_run07/003_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/003_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/003_channels_all_00100_w1_run08.png
3,channels,channels,,,all,1.0,run08,124721,71375,71375,124721,1927,1101,826,826,1101,196096,0.9826819516971279,0.9438591302219321,0.9436116591819546,0.9345617563410289,0.8851196053494919,0.9387654485476679,/mnt/imaging.data/rschwob/cellpose_run07/003_img.png,/mnt/imaging.data/rschwob/cellpose_run07/003_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/003_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/003_channels_all_01000_w1_run08.png
4,channels,channels,,,all,0.01,run08,115615,80481,80481,115615,14,8,6,6,8,196096,0.007139360313315927,0.9521713854438643,0.9513093671829631,0.9497346008641014,0.9058122418542387,0.9504998400100577,/mnt/imaging.data/rschwob/cellpose_run07/004_img.png,/mnt/imaging.data/rschwob/cellpose_run07/004_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/004_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/004_channels_all_00010_w1_run08.png
4,channels,channels,,,all,0.1,run08,115615,80481,80481,115615,174,100,74,74,100,196096,0.0887320496083551,0.9325483436684073,0.9309292360390475,0.9295041722457631,0.869771587322273,0.9301972237266105,/mnt/imaging.data/rschwob/cellpose_run07/004_img.png,/mnt/imaging.data/rschwob/cellpose_run07/004_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/004_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/004_channels_all_00100_w1_run08.png
4,channels,channels,,,all,1.0,run08,115615,80481,80481,115615,1930,1056,874,874,1056,196096,0.9842118146214098,0.945985639686684,0.9443791801574397,0.9439601162917357,0.8944131858922415,0.9441679884269693,/mnt/imaging.data/rschwob/cellpose_run07/004_img.png,/mnt/imaging.data/rschwob/cellpose_run07/004_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/004_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/004_channels_all_01000_w1_run08.png
5,channels,channels,,,all,0.01,run08,104995,91101,91101,104995,17,9,8,8,9,196096,0.00866922323759791,0.7880119941253264,0.7881974102821329,0.7896441826600014,0.6499231880014504,0.7877821134642629,/mnt/imaging.data/rschwob/cellpose_run07/005_img.png,/mnt/imaging.data/rschwob/cellpose_run07/005_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/005_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/005_channels_all_00010_w1_run08.png
5,channels,channels,,,all,0.1,run08,104995,91101,91101,104995,176,92,84,84,92,196096,0.08975195822454309,0.9204573270234987,0.9197370123575719,0.9207895409898139,0.8521712636986256,0.9201646072330847,/mnt/imaging.data/rschwob/cellpose_run07/005_img.png,/mnt/imaging.data/rschwob/cellpose_run07/005_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/005_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/005_channels_all_00100_w1_run08.png
5,channels,channels,,,all,1.0,run08,104995,91101,91101,104995,1925,999,926,926,999,196096,0.98166204308094,0.9215231315274152,0.9239326505045813,0.9190932238012031,0.8532199675810928,0.9207397661764434,/mnt/imaging.data/rschwob/cellpose_run07/005_img.png,/mnt/imaging.data/rschwob/cellpose_run07/005_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/005_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/005_channels_all_01000_w1_run08.png
6,channels,channels,,,all,0.01,run08,118501,77595,77595,118501,15,9,6,6,9,196096,0.007649314621409922,0.9242309889033943,0.9333304423102515,0.9098668574094365,0.8504918153380818,0.9187982255326306,/mnt/imaging.data/rschwob/cellpose_run07/006_img.png,/mnt/imaging.data/rschwob/cellpose_run07/006_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/006_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/006_channels_all_00010_w1_run08.png
6,channels,channels,,,all,0.1,run08,118501,77595,77595,118501,178,97,81,81,97,196096,0.09077186684073107,0.9298353867493473,0.9270295142558755,0.9261127820481578,0.8635658377934605,0.9265649175849198,/mnt/imaging.data/rschwob/cellpose_run07/006_img.png,/mnt/imaging.data/rschwob/cellpose_run07/006_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/006_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/006_channels_all_00100_w1_run08.png
6,channels,channels,,,all,1.0,run08,118501,77595,77595,118501,1931,1067,864,864,1067,196096,0.9847217689295039,0.933175587467363,0.9353592606221302,0.9246457762118188,0.8684037701502094,0.9293125214103759,/mnt/imaging.data/rschwob/cellpose_run07/006_img.png,/mnt/imaging.data/rschwob/cellpose_run07/006_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/006_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/006_channels_all_01000_w1_run08.png
7,channels,channels,,,all,0.01,run08,113613,82483,82483,113613,17,9,8,8,9,196096,0.00866922323759791,0.7765737189947781,0.8028484467330494,0.7468026289971086,0.6103637459040746,0.7534767019186175,/mnt/imaging.data/rschwob/cellpose_run07/007_img.png,/mnt/imaging.data/rschwob/cellpose_run07/007_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/007_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/007_channels_all_00010_w1_run08.png
7,channels,channels,,,all,0.1,run08,113613,82483,82483,113613,185,102,83,83,102,196096,0.09434154699738904,0.8526843994778068,0.8702564818878928,0.8333044851388903,0.7299245082267585,0.8424934653028238,/mnt/imaging.data/rschwob/cellpose_run07/007_img.png,/mnt/imaging.data/rschwob/cellpose_run07/007_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/007_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/007_channels_all_00100_w1_run08.png
7,channels,channels,,,all,1.0,run08,113613,82483,82483,113613,1937,1046,891,891,1046,196096,0.9877814947780679,0.9189580613577023,0.9198495667422649,0.9135293817296293,0.8458297714792299,0.9162686770676935,/mnt/imaging.data/rschwob/cellpose_run07/007_img.png,/mnt/imaging.data/rschwob/cellpose_run07/007_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/007_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/007_channels_all_01000_w1_run08.png
8,channels,channels,,,all,0.01,run08,125766,70330,70330,125766,14,8,6,6,8,196096,0.007139360313315927,0.7785625407963447,0.821177487060259,0.7035751776189589,0.5762185511130685,0.717755809001344,/mnt/imaging.data/rschwob/cellpose_run07/008_img.png,/mnt/imaging.data/rschwob/cellpose_run07/008_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/008_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/008_channels_all_00010_w1_run08.png
8,channels,channels,,,all,0.1,run08,125766,70330,70330,125766,175,103,72,72,103,196096,0.08924200391644908,0.9488923792428199,0.9447764569848627,0.9440426551094184,0.8950944304339087,0.9444074193174814,/mnt/imaging.data/rschwob/cellpose_run07/008_img.png,/mnt/imaging.data/rschwob/cellpose_run07/008_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/008_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/008_channels_all_00100_w1_run08.png
8,channels,channels,,,all,1.0,run08,125766,70330,70330,125766,1932,1112,820,820,1112,196096,0.9852317232375979,0.9491371573107049,0.9404214540861674,0.9516352954458367,0.8968760833207786,0.9454437974948767,/mnt/imaging.data/rschwob/cellpose_run07/008_img.png,/mnt/imaging.data/rschwob/cellpose_run07/008_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/008_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/008_channels_all_01000_w1_run08.png
9,channels,channels,,,all,0.01,run08,77698,118398,77698,118398,14,5,9,5,9,196096,0.007139360313315927,0.6125775130548303,0.6710239222838301,0.6561695975394227,0.43993554503348764,0.6104534912528681,/mnt/imaging.data/rschwob/cellpose_run07/009_img.png,/mnt/imaging.data/rschwob/cellpose_run07/009_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/009_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/009_channels_all_00010_w1_run08.png
9,channels,channels,,,all,0.1,run08,77698,118398,77698,118398,186,86,100,86,100,196096,0.09485150130548303,0.8082265828981723,0.8063183682004638,0.7874777335317293,0.6616418469029103,0.7939281261235781,/mnt/imaging.data/rschwob/cellpose_run07/009_img.png,/mnt/imaging.data/rschwob/cellpose_run07/009_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/009_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/009_channels_all_00100_w1_run08.png
9,channels,channels,,,all,1.0,run08,77698,118398,77698,118398,1937,869,1068,869,1068,196096,0.9877814947780679,0.8755405515665796,0.8682346943403644,0.8775895354083434,0.7733116181440458,0.8717338818538652,/mnt/imaging.data/rschwob/cellpose_run07/009_img.png,/mnt/imaging.data/rschwob/cellpose_run07/009_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/009_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/009_channels_all_01000_w1_run08.png
10,channels,channels,,,all,0.01,run08,120609,75487,75487,120609,14,8,6,6,8,196096,0.007139360313315927,0.9119818864229765,0.9102806360165248,0.9028509013529733,0.829380807670155,0.9062418711782765,/mnt/imaging.data/rschwob/cellpose_run07/010_img.png,/mnt/imaging.data/rschwob/cellpose_run07/010_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/010_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/010_channels_all_00010_w1_run08.png
10,channels,channels,,,all,0.1,run08,120609,75487,75487,120609,180,102,78,78,102,196096,0.09179177545691906,0.9474492085509139,0.944862260572655,0.9440689325325726,0.8950504253600229,0.9444619343135845,/mnt/imaging.data/rschwob/cellpose_run07/010_img.png,/mnt/imaging.data/rschwob/cellpose_run07/010_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/010_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/010_channels_all_00100_w1_run08.png
10,channels,channels,,,all,1.0,run08,120609,75487,75487,120609,1920,1071,849,849,1071,196096,0.97911227154047,0.9529312173629243,0.9533274600699098,0.9470089281880831,0.9049474570108167,0.9499607175036966,/mnt/imaging.data/rschwob/cellpose_run07/010_img.png,/mnt/imaging.data/rschwob/cellpose_run07/010_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/010_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/010_channels_all_01000_w1_run08.png
11,channels,channels,,,all,0.01,run08,137287,58809,58809,137287,15,9,6,6,9,196096,0.007649314621409922,0.8896611863577023,0.9234199693279204,0.8199475779414935,0.7501015731733616,0.8524199180384994,/mnt/imaging.data/rschwob/cellpose_run07/011_img.png,/mnt/imaging.data/rschwob/cellpose_run07/011_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/011_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/011_channels_all_00010_w1_run08.png
11,channels,channels,,,all,0.1,run08,137287,58809,58809,137287,188,116,72,72,116,196096,0.09587140992167102,0.9514115535248042,0.9558069764890633,0.9279054044903652,0.8885824030349101,0.9403842247878667,/mnt/imaging.data/rschwob/cellpose_run07/011_img.png,/mnt/imaging.data/rschwob/cellpose_run07/011_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/011_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/011_channels_all_00100_w1_run08.png
11,channels,channels,,,all,1.0,run08,137287,58809,58809,137287,1937,1161,776,776,1161,196096,0.9877814947780679,0.9538440355744126,0.9467536198320068,0.9429204194880847,0.8962362445680667,0.9448063692647246,/mnt/imaging.data/rschwob/cellpose_run07/011_img.png,/mnt/imaging.data/rschwob/cellpose_run07/011_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/011_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/011_channels_all_01000_w1_run08.png
12,channels,channels,,,all,0.01,run08,99976,96120,96120,99976,18,9,9,9,9,196096,0.009179177545691905,0.8569782147519582,0.8569793793068459,0.8568442443664632,0.7496406391193384,0.8568980942043694,/mnt/imaging.data/rschwob/cellpose_run07/012_img.png,/mnt/imaging.data/rschwob/cellpose_run07/012_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/012_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/012_channels_all_00010_w1_run08.png
12,channels,channels,,,all,0.1,run08,99976,96120,96120,99976,192,98,94,94,98,196096,0.09791122715404699,0.7788124184073107,0.7917961606617865,0.7766732030668634,0.633972357375099,0.7753548369828943,/mnt/imaging.data/rschwob/cellpose_run07/012_img.png,/mnt/imaging.data/rschwob/cellpose_run07/012_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/012_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/012_channels_all_00100_w1_run08.png
12,channels,channels,,,all,1.0,run08,99976,96120,96120,99976,1925,974,951,951,974,196096,0.98166204308094,0.8852857783942559,0.8857771356568255,0.884936747282935,0.7939769631537896,0.8851438617618136,/mnt/imaging.data/rschwob/cellpose_run07/012_img.png,/mnt/imaging.data/rschwob/cellpose_run07/012_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/012_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/012_channels_all_01000_w1_run08.png
13,channels,channels,,,all,0.01,run08,131124,64972,64972,131124,14,8,6,6,8,196096,0.007139360313315927,0.7397448188642297,0.7748298644177862,0.6224808168532914,0.48644603629527816,0.6223166297690597,/mnt/imaging.data/rschwob/cellpose_run07/013_img.png,/mnt/imaging.data/rschwob/cellpose_run07/013_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/013_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/013_channels_all_00010_w1_run08.png
13,channels,channels,,,all,0.1,run08,131124,64972,64972,131124,177,105,72,72,105,196096,0.09026191253263707,0.9471432359660574,0.9464287181732658,0.933466220006629,0.8866779774207456,0.9394996241989064,/mnt/imaging.data/rschwob/cellpose_run07/013_img.png,/mnt/imaging.data/rschwob/cellpose_run07/013_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/013_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/013_channels_all_00100_w1_run08.png
13,channels,channels,,,all,1.0,run08,131124,64972,64972,131124,1913,1121,792,792,1121,196096,0.9755425913838119,0.9581786471932114,0.9515618697406014,0.9543979945599212,0.9105689605424625,0.9529567942007466,/mnt/imaging.data/rschwob/cellpose_run07/013_img.png,/mnt/imaging.data/rschwob/cellpose_run07/013_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/013_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/013_channels_all_01000_w1_run08.png
14,channels,channels,,,all,0.01,run08,104872,91224,91224,104872,17,9,8,8,9,196096,0.00866922323759791,0.8730570740861618,0.897723925758351,0.8645012496226383,0.768604422885799,0.8686536511829672,/mnt/imaging.data/rschwob/cellpose_run07/014_img.png,/mnt/imaging.data/rschwob/cellpose_run07/014_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/014_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/014_channels_all_00010_w1_run08.png
14,channels,channels,,,all,0.1,run08,104872,91224,91224,104872,174,90,84,84,90,196096,0.0887320496083551,0.9233844647519582,0.9285584849174373,0.9199293796567126,0.8560689492065721,0.9223815883359108,/mnt/imaging.data/rschwob/cellpose_run07/014_img.png,/mnt/imaging.data/rschwob/cellpose_run07/014_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/014_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/014_channels_all_00100_w1_run08.png
14,channels,channels,,,all,1.0,run08,104872,91224,91224,104872,1941,1005,936,936,1005,196096,0.9898213120104438,0.9302433501958225,0.9352197145039373,0.9269475478965427,0.8681421185393133,0.9293593101624984,/mnt/imaging.data/rschwob/cellpose_run07/014_img.png,/mnt/imaging.data/rschwob/cellpose_run07/014_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/014_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/014_channels_all_01000_w1_run08.png
15,channels,channels,,,all,0.01,run08,135956,60140,60140,135956,15,9,6,6,9,196096,0.007649314621409922,0.9542978949086162,0.939713927033365,0.9562011993297035,0.9004810066547493,0.9472835868944325,/mnt/imaging.data/rschwob/cellpose_run07/015_img.png,/mnt/imaging.data/rschwob/cellpose_run07/015_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/015_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/015_channels_all_00010_w1_run08.png
15,channels,channels,,,all,0.1,run08,135956,60140,60140,135956,185,116,69,69,116,196096,0.09434154699738904,0.9315794304830287,0.9318498875101012,0.905369708316301,0.8487973084848248,0.9171078949656323,/mnt/imaging.data/rschwob/cellpose_run07/015_img.png,/mnt/imaging.data/rschwob/cellpose_run07/015_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/015_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/015_channels_all_00100_w1_run08.png
15,channels,channels,,,all,1.0,run08,135956,60140,60140,135956,1918,1149,769,769,1149,196096,0.9780923629242819,0.9382904291775457,0.9355794113534242,0.9177434542463283,0.8636169850886413,0.9259687994547833,/mnt/imaging.data/rschwob/cellpose_run07/015_img.png,/mnt/imaging.data/rschwob/cellpose_run07/015_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/015_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/015_channels_all_01000_w1_run08.png
16,channels,channels,,,all,0.01,run08,97417,98679,97417,98679,17,8,9,8,9,196096,0.00866922323759791,0.9396112108355091,0.9398390834132886,0.9395434632397509,0.8860728337826317,0.9395946186007856,/mnt/imaging.data/rschwob/cellpose_run07/016_img.png,/mnt/imaging.data/rschwob/cellpose_run07/016_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/016_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/016_channels_all_00010_w1_run08.png
16,channels,channels,,,all,0.1,run08,97417,98679,97417,98679,173,90,83,83,90,196096,0.0882220953002611,0.925867942232376,0.927001567434369,0.9260397044210829,0.8619170184478777,0.9258360726516643,/mnt/imaging.data/rschwob/cellpose_run07/016_img.png,/mnt/imaging.data/rschwob/cellpose_run07/016_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/016_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/016_channels_all_00100_w1_run08.png
16,channels,channels,,,all,1.0,run08,97417,98679,97417,98679,1922,958,964,958,964,196096,0.980132180156658,0.9227368227806788,0.9236731509037708,0.9228938831581792,0.8565143843959105,0.9227104691624166,/mnt/imaging.data/rschwob/cellpose_run07/016_img.png,/mnt/imaging.data/rschwob/cellpose_run07/016_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/016_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/016_channels_all_01000_w1_run08.png
17,channels,channels,,,all,0.01,run08,130285,65811,65811,130285,15,9,6,6,9,196096,0.007649314621409922,0.9417683175587467,0.9317043652556292,0.939250341630238,0.8791357336942259,0.9352869948684673,/mnt/imaging.data/rschwob/cellpose_run07/017_img.png,/mnt/imaging.data/rschwob/cellpose_run07/017_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/017_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/017_channels_all_00010_w1_run08.png
17,channels,channels,,,all,0.1,run08,130285,65811,65811,130285,185,109,76,76,109,196096,0.09434154699738904,0.9347207490208878,0.9384893362419148,0.9143130459343591,0.861373398941931,0.9248333140059718,/mnt/imaging.data/rschwob/cellpose_run07/017_img.png,/mnt/imaging.data/rschwob/cellpose_run07/017_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/017_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/017_channels_all_00100_w1_run08.png
17,channels,channels,,,all,1.0,run08,130285,65811,65811,130285,1921,1127,794,794,1127,196096,0.979622225848564,0.9429922078981723,0.9383456412612154,0.9332346167336849,0.8799676456354616,0.9357121558074095,/mnt/imaging.data/rschwob/cellpose_run07/017_img.png,/mnt/imaging.data/rschwob/cellpose_run07/017_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/017_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/017_channels_all_01000_w1_run08.png
18,channels,channels,,,all,0.01,run08,140394,55702,55702,140394,15,9,6,6,9,196096,0.007649314621409922,0.776405434073107,0.7557322014122447,0.6448478295677742,0.5271384528384855,0.6612100798886591,/mnt/imaging.data/rschwob/cellpose_run07/018_img.png,/mnt/imaging.data/rschwob/cellpose_run07/018_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/018_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/018_channels_all_00010_w1_run08.png
