img_num,prediction tag,prediction type,layers,scalings,scribbles mode,scribbles bin,suffix,min_class_pix_gt,max_class_pix_gt,pix_labelled,min_class_pix_labelled,max_class_pix_labelled,pix_in_img,perc. labelled,accuracy,mPrecision,mRecall,mIoU,mF1,scribbles,prediction
0,convpaint_l-0_s-1,convpaint,0,1,all,0.05,,29097,73227,349,50,137,196608,0.17751057942708331,0.7984771728515625,0.8102389255759463,0.7360845393512488,0.6075424041485707,0.7362394820566001,./FoodSeg103_results/data/food_run03b/0000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/food_run03b/0000_convpaint_l-0_s-1_all_00050_w3.png
0,convpaint_l-0_s-1-2,convpaint,0,1-2,all,0.05,,29097,73227,349,50,137,196608,0.17751057942708331,0.793914794921875,0.8195030295826107,0.7178558905507341,0.590824566228473,0.7134311057445509,./FoodSeg103_results/data/food_run03b/0000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/food_run03b/0000_convpaint_l-0_s-1-2_all_00050_w3.png
0,convpaint_l-0_s-1-2-4,convpaint,0,1-2-4,all,0.05,,29097,73227,349,50,137,196608,0.17751057942708331,0.6164093017578125,0.737227777092597,0.5141351921119808,0.32713302396574706,0.43079984616975053,./FoodSeg103_results/data/food_run03b/0000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/food_run03b/0000_convpaint_l-0_s-1-2-4_all_00050_w3.png
0,convpaint_l-0_s-1-2-4-8,convpaint,0,1-2-4-8,all,0.05,,29097,73227,349,50,137,196608,0.17751057942708331,0.5923004150390625,0.5890941055392194,0.4823172025011627,0.2884522325972313,0.7314699418998335,./FoodSeg103_results/data/food_run03b/0000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/food_run03b/0000_convpaint_l-0_s-1-2-4-8_all_00050_w3.png
0,ilastik,classical filters,,,all,0.05,,29097,73227,349,50,137,196608,0.17751057942708331,0.5076904296875,0.6770836845194699,0.40810922587443144,0.3063252500764364,0.41617908735353,./FoodSeg103_results/data/food_run03b/0000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/food_run03b/0000_ilastik_all_00050_w3.png
0,dino,DINOv2,,,all,0.05,,29097,73227,349,50,137,196608,0.17751057942708331,0.8361765543619791,0.8002158351569891,0.7579364474520851,0.6539301897155894,0.7430694874904191,./FoodSeg103_results/data/food_run03b/0000_scribbles_all_00050_w3.png,./FoodSeg103_results/data/food_run03b/0000_dino_all_00050_w3.png
